,Unnamed: 0,Star_name,Distance,Mass,Radius
2681,161.0,2MASSI J1726000+153819,114,0.022910112,0.14386819999999997
2682,161.0,2MASSI J1726000+153819,114,0.022910112,0.14386819999999997
2683,161.0,2MASSI J1726000+153819,114,0.022910112,0.14386819999999997
2684,161.0,2MASSI J1726000+153819,114,0.022910112,0.14386819999999997
2685,161.0,2MASSI J1726000+153819,114,0.022910112,0.14386819999999997
2686,161.0,2MASSI J1726000+153819,114,0.022910112,0.14386819999999997
2687,161.0,2MASSI J1726000+153819,114,0.022910112,0.14386819999999997
2688,32.0,Teegarden's star,12.578,0.07636704,0.13050900999999998
2689,32.0,Teegarden's star,12.578,0.07636704,0.13050900999999998
2690,32.0,Teegarden's star,12.578,0.07636704,0.13050900999999998
2691,32.0,Teegarden's star,12.578,0.07636704,0.13050900999999998
2692,32.0,Teegarden's star,12.578,0.07636704,0.13050900999999998
2693,32.0,Teegarden's star,12.578,0.07636704,0.13050900999999998
2694,32.0,Teegarden's star,12.578,0.07636704,0.13050900999999998
2695,32.0,Teegarden's star,12.578,0.07636704,0.13050900999999998
2696,32.0,Teegarden's star,12.578,0.07636704,0.13050900999999998
2697,32.0,Teegarden's star,12.578,0.07636704,0.13050900999999998
2698,32.0,Teegarden's star,12.578,0.07636704,0.13050900999999998
2699,32.0,Teegarden's star,12.578,0.07636704,0.13050900999999998
2700,32.0,Teegarden's star,12.578,0.07636704,0.13050900999999998
2701,32.0,Teegarden's star,12.578,0.07636704,0.13050900999999998
2702,32.0,Teegarden's star,12.578,0.07636704,0.13050900999999998
2703,32.0,Teegarden's star,12.578,0.07636704,0.13050900999999998
2704,115.0,2MASS J11544223-3400390 [de],129,0.035319756,0.1541445
2705,115.0,2MASS J11544223-3400390 [de],129,0.035319756,0.1541445
2706,115.0,2MASS J11544223-3400390 [de],129,0.035319756,0.1541445
2707,115.0,2MASS J11544223-3400390 [de],129,0.035319756,0.1541445
2708,115.0,2MASS J11544223-3400390 [de],129,0.035319756,0.1541445
2709,115.0,2MASS J11544223-3400390 [de],129,0.035319756,0.1541445
2710,115.0,2MASS J11544223-3400390 [de],129,0.035319756,0.1541445
2711,115.0,2MASS J11544223-3400390 [de],129,0.035319756,0.1541445
2712,115.0,2MASS J11544223-3400390 [de],129,0.035319756,0.1541445
2713,115.0,2MASS J11544223-3400390 [de],129,0.035319756,0.1541445
2714,115.0,2MASS J11544223-3400390 [de],129,0.035319756,0.1541445
2715,115.0,2MASS J11544223-3400390 [de],129,0.035319756,0.1541445
2716,115.0,2MASS J11544223-3400390 [de],129,0.035319756,0.1541445
2717,115.0,2MASS J11544223-3400390 [de],129,0.035319756,0.1541445
2718,115.0,2MASS J11544223-3400390 [de],129,0.035319756,0.1541445
2719,115.0,2MASS J11544223-3400390 [de],129,0.035319756,0.1541445
2720,104.0,DEN 1048-3956,13.15,0.073503276,0.10995641
2721,104.0,DEN 1048-3956,13.15,0.073503276,0.10995641
2722,104.0,DEN 1048-3956,13.15,0.073503276,0.10995641
2723,104.0,DEN 1048-3956,13.15,0.073503276,0.10995641
2724,104.0,DEN 1048-3956,13.15,0.073503276,0.10995641
2725,104.0,DEN 1048-3956,13.15,0.073503276,0.10995641
2726,104.0,DEN 1048-3956,13.15,0.073503276,0.10995641
2727,104.0,DEN 1048-3956,13.15,0.073503276,0.10995641
2728,104.0,DEN 1048-3956,13.15,0.073503276,0.10995641
2729,104.0,DEN 1048-3956,13.15,0.073503276,0.10995641
2730,104.0,DEN 1048-3956,13.15,0.073503276,0.10995641
2731,104.0,DEN 1048-3956,13.15,0.073503276,0.10995641
2732,104.0,DEN 1048-3956,13.15,0.073503276,0.10995641
2733,104.0,DEN 1048-3956,13.15,0.073503276,0.10995641
2734,104.0,DEN 1048-3956,13.15,0.073503276,0.10995641
2735,104.0,DEN 1048-3956,13.15,0.073503276,0.10995641
2736,75.0,UGPS J072227.51-054031.2,13.4,0.024819288000000002,0.10070773999999999
2737,75.0,UGPS J072227.51-054031.2,13.4,0.024819288000000002,0.10070773999999999
2738,75.0,UGPS J072227.51-054031.2,13.4,0.024819288000000002,0.10070773999999999
2739,75.0,UGPS J072227.51-054031.2,13.4,0.024819288000000002,0.10070773999999999
2740,75.0,UGPS J072227.51-054031.2,13.4,0.024819288000000002,0.10070773999999999
2741,75.0,UGPS J072227.51-054031.2,13.4,0.024819288000000002,0.10070773999999999
2742,75.0,UGPS J072227.51-054031.2,13.4,0.024819288000000002,0.10070773999999999
2743,75.0,UGPS J072227.51-054031.2,13.4,0.024819288000000002,0.10070773999999999
2744,75.0,UGPS J072227.51-054031.2,13.4,0.024819288000000002,0.10070773999999999
2745,75.0,UGPS J072227.51-054031.2,13.4,0.024819288000000002,0.10070773999999999
2746,75.0,UGPS J072227.51-054031.2,13.4,0.024819288000000002,0.10070773999999999
2747,75.0,UGPS J072227.51-054031.2,13.4,0.024819288000000002,0.10070773999999999
2748,75.0,UGPS J072227.51-054031.2,13.4,0.024819288000000002,0.10070773999999999
2749,75.0,UGPS J072227.51-054031.2,13.4,0.024819288000000002,0.10070773999999999
2750,75.0,UGPS J072227.51-054031.2,13.4,0.024819288000000002,0.10070773999999999
2751,75.0,UGPS J072227.51-054031.2,13.4,0.024819288000000002,0.10070773999999999
2752,20.0,2MASS J01415823-4633574 [de],130,0.01909176,0.16544843
2753,20.0,2MASS J01415823-4633574 [de],130,0.01909176,0.16544843
2754,20.0,2MASS J01415823-4633574 [de],130,0.01909176,0.16544843
2755,20.0,2MASS J01415823-4633574 [de],130,0.01909176,0.16544843
2756,20.0,2MASS J01415823-4633574 [de],130,0.01909176,0.16544843
2757,20.0,2MASS J01415823-4633574 [de],130,0.01909176,0.16544843
2758,20.0,2MASS J01415823-4633574 [de],130,0.01909176,0.16544843
2759,20.0,2MASS J01415823-4633574 [de],130,0.01909176,0.16544843
2760,20.0,2MASS J01415823-4633574 [de],130,0.01909176,0.16544843
2761,20.0,2MASS J01415823-4633574 [de],130,0.01909176,0.16544843
2762,20.0,2MASS J01415823-4633574 [de],130,0.01909176,0.16544843
2763,20.0,2MASS J01415823-4633574 [de],130,0.01909176,0.16544843
2764,20.0,2MASS J01415823-4633574 [de],130,0.01909176,0.16544843
2765,20.0,2MASS J01415823-4633574 [de],130,0.01909176,0.16544843
2766,20.0,2MASS J01415823-4633574 [de],130,0.01909176,0.16544843
2767,20.0,2MASS J01415823-4633574 [de],130,0.01909176,0.16544843
2768,8.0,2MASS J00332386-1521309 [de],131,0.027683052,0.14695108999999998
2769,8.0,2MASS J00332386-1521309 [de],131,0.027683052,0.14695108999999998
2770,8.0,2MASS J00332386-1521309 [de],131,0.027683052,0.14695108999999998
2771,8.0,2MASS J00332386-1521309 [de],131,0.027683052,0.14695108999999998
2772,8.0,2MASS J00332386-1521309 [de],131,0.027683052,0.14695108999999998
2773,8.0,2MASS J00332386-1521309 [de],131,0.027683052,0.14695108999999998
2774,8.0,2MASS J00332386-1521309 [de],131,0.027683052,0.14695108999999998
2775,8.0,2MASS J00332386-1521309 [de],131,0.027683052,0.14695108999999998
2776,8.0,2MASS J00332386-1521309 [de],131,0.027683052,0.14695108999999998
2777,8.0,2MASS J00332386-1521309 [de],131,0.027683052,0.14695108999999998
2778,8.0,2MASS J00332386-1521309 [de],131,0.027683052,0.14695108999999998
2779,8.0,2MASS J00332386-1521309 [de],131,0.027683052,0.14695108999999998
2780,8.0,2MASS J00332386-1521309 [de],131,0.027683052,0.14695108999999998
2781,8.0,2MASS J00332386-1521309 [de],131,0.027683052,0.14695108999999998
2782,8.0,2MASS J00332386-1521309 [de],131,0.027683052,0.14695108999999998
2783,8.0,2MASS J00332386-1521309 [de],131,0.027683052,0.14695108999999998
2784,113.0,TWA 26,137,0.028637640000000002,0.2260786
2785,113.0,TWA 26,137,0.028637640000000002,0.2260786
2786,113.0,TWA 26,137,0.028637640000000002,0.2260786
2787,113.0,TWA 26,137,0.028637640000000002,0.2260786
2788,113.0,TWA 26,137,0.028637640000000002,0.2260786
2789,113.0,TWA 26,137,0.028637640000000002,0.2260786
2790,113.0,TWA 26,137,0.028637640000000002,0.2260786
2791,113.0,TWA 26,137,0.028637640000000002,0.2260786
2792,113.0,TWA 26,137,0.028637640000000002,0.2260786
2793,113.0,TWA 26,137,0.028637640000000002,0.2260786
2794,113.0,TWA 26,137,0.028637640000000002,0.2260786
2795,113.0,TWA 26,137,0.028637640000000002,0.2260786
2796,113.0,TWA 26,137,0.028637640000000002,0.2260786
2797,113.0,TWA 26,137,0.028637640000000002,0.2260786
2798,113.0,TWA 26,137,0.028637640000000002,0.2260786
2799,113.0,TWA 26,137,0.028637640000000002,0.2260786
2800,166.0,2MASSW J1841086+311727,138,0.063957396,0.10379063
2801,166.0,2MASSW J1841086+311727,138,0.063957396,0.10379063
2802,166.0,2MASSW J1841086+311727,138,0.063957396,0.10379063
2803,166.0,2MASSW J1841086+311727,138,0.063957396,0.10379063
2804,166.0,2MASSW J1841086+311727,138,0.063957396,0.10379063
2805,166.0,2MASSW J1841086+311727,138,0.063957396,0.10379063
2806,166.0,2MASSW J1841086+311727,138,0.063957396,0.10379063
2807,166.0,2MASSW J1841086+311727,138,0.063957396,0.10379063
2808,166.0,2MASSW J1841086+311727,138,0.063957396,0.10379063
2809,166.0,2MASSW J1841086+311727,138,0.063957396,0.10379063
2810,166.0,2MASSW J1841086+311727,138,0.063957396,0.10379063
2811,166.0,2MASSW J1841086+311727,138,0.063957396,0.10379063
2812,166.0,2MASSW J1841086+311727,138,0.063957396,0.10379063
2813,166.0,2MASSW J1841086+311727,138,0.063957396,0.10379063
2814,166.0,2MASSW J1841086+311727,138,0.063957396,0.10379063
2815,166.0,2MASSW J1841086+311727,138,0.063957396,0.10379063
2816,53.0,2MASS J04362788-4114465,142,0.037228932,0.20244310999999998
2817,53.0,2MASS J04362788-4114465,142,0.037228932,0.20244310999999998
2818,53.0,2MASS J04362788-4114465,142,0.037228932,0.20244310999999998
2819,53.0,2MASS J04362788-4114465,142,0.037228932,0.20244310999999998
2820,53.0,2MASS J04362788-4114465,142,0.037228932,0.20244310999999998
2821,53.0,2MASS J04362788-4114465,142,0.037228932,0.20244310999999998
2822,53.0,2MASS J04362788-4114465,142,0.037228932,0.20244310999999998
2823,53.0,2MASS J04362788-4114465,142,0.037228932,0.20244310999999998
2824,53.0,2MASS J04362788-4114465,142,0.037228932,0.20244310999999998
2825,53.0,2MASS J04362788-4114465,142,0.037228932,0.20244310999999998
2826,53.0,2MASS J04362788-4114465,142,0.037228932,0.20244310999999998
2827,53.0,2MASS J04362788-4114465,142,0.037228932,0.20244310999999998
2828,53.0,2MASS J04362788-4114465,142,0.037228932,0.20244310999999998
2829,53.0,2MASS J04362788-4114465,142,0.037228932,0.20244310999999998
2830,53.0,2MASS J04362788-4114465,142,0.037228932,0.20244310999999998
2831,53.0,2MASS J04362788-4114465,142,0.037228932,0.20244310999999998
2832,185.0,2MASS J23225299-6151275,148,0.016227996,0.16339317
2833,185.0,2MASS J23225299-6151275,148,0.016227996,0.16339317
2834,185.0,2MASS J23225299-6151275,148,0.016227996,0.16339317
2835,185.0,2MASS J23225299-6151275,148,0.016227996,0.16339317
2836,185.0,2MASS J23225299-6151275,148,0.016227996,0.16339317
2837,185.0,2MASS J23225299-6151275,148,0.016227996,0.16339317
2838,185.0,2MASS J23225299-6151275,148,0.016227996,0.16339317
2839,185.0,2MASS J23225299-6151275,148,0.016227996,0.16339317
2840,185.0,2MASS J23225299-6151275,148,0.016227996,0.16339317
2841,185.0,2MASS J23225299-6151275,148,0.016227996,0.16339317
2842,185.0,2MASS J23225299-6151275,148,0.016227996,0.16339317
2843,185.0,2MASS J23225299-6151275,148,0.016227996,0.16339317
2844,185.0,2MASS J23225299-6151275,148,0.016227996,0.16339317
2845,185.0,2MASS J23225299-6151275,148,0.016227996,0.16339317
2846,185.0,2MASS J23225299-6151275,148,0.016227996,0.16339317
2847,185.0,2MASS J23225299-6151275,148,0.016227996,0.16339317
2848,134.0,SDSS J141659.78+500626.4 [de],149,0.056320692,0.10173536999999999
2849,134.0,SDSS J141659.78+500626.4 [de],149,0.056320692,0.10173536999999999
2850,134.0,SDSS J141659.78+500626.4 [de],149,0.056320692,0.10173536999999999
2851,134.0,SDSS J141659.78+500626.4 [de],149,0.056320692,0.10173536999999999
2852,134.0,SDSS J141659.78+500626.4 [de],149,0.056320692,0.10173536999999999
2853,134.0,SDSS J141659.78+500626.4 [de],149,0.056320692,0.10173536999999999
2854,134.0,SDSS J141659.78+500626.4 [de],149,0.056320692,0.10173536999999999
2855,134.0,SDSS J141659.78+500626.4 [de],149,0.056320692,0.10173536999999999
2856,134.0,SDSS J141659.78+500626.4 [de],149,0.056320692,0.10173536999999999
2857,134.0,SDSS J141659.78+500626.4 [de],149,0.056320692,0.10173536999999999
2858,134.0,SDSS J141659.78+500626.4 [de],149,0.056320692,0.10173536999999999
2859,134.0,SDSS J141659.78+500626.4 [de],149,0.056320692,0.10173536999999999
2860,134.0,SDSS J141659.78+500626.4 [de],149,0.056320692,0.10173536999999999
2861,134.0,SDSS J141659.78+500626.4 [de],149,0.056320692,0.10173536999999999
2862,134.0,SDSS J141659.78+500626.4 [de],149,0.056320692,0.10173536999999999
2863,134.0,SDSS J141659.78+500626.4 [de],149,0.056320692,0.10173536999999999
2864,28.0,2MASS J02411151-0326587 [de],152,0.025773876,0.14489582999999998
2865,28.0,2MASS J02411151-0326587 [de],152,0.025773876,0.14489582999999998
2866,28.0,2MASS J02411151-0326587 [de],152,0.025773876,0.14489582999999998
2867,28.0,2MASS J02411151-0326587 [de],152,0.025773876,0.14489582999999998
2868,28.0,2MASS J02411151-0326587 [de],152,0.025773876,0.14489582999999998
2869,28.0,2MASS J02411151-0326587 [de],152,0.025773876,0.14489582999999998
2870,28.0,2MASS J02411151-0326587 [de],152,0.025773876,0.14489582999999998
2871,28.0,2MASS J02411151-0326587 [de],152,0.025773876,0.14489582999999998
2872,28.0,2MASS J02411151-0326587 [de],152,0.025773876,0.14489582999999998
2873,28.0,2MASS J02411151-0326587 [de],152,0.025773876,0.14489582999999998
2874,28.0,2MASS J02411151-0326587 [de],152,0.025773876,0.14489582999999998
2875,28.0,2MASS J02411151-0326587 [de],152,0.025773876,0.14489582999999998
2876,28.0,2MASS J02411151-0326587 [de],152,0.025773876,0.14489582999999998
2877,28.0,2MASS J02411151-0326587 [de],152,0.025773876,0.14489582999999998
2878,28.0,2MASS J02411151-0326587 [de],152,0.025773876,0.14489582999999998
2879,28.0,2MASS J02411151-0326587 [de],152,0.025773876,0.14489582999999998
2880,179.0,2MASSW J2208136+292121,154,0.025773876,0.14489582999999998
2881,179.0,2MASSW J2208136+292121,154,0.025773876,0.14489582999999998
2882,179.0,2MASSW J2208136+292121,154,0.025773876,0.14489582999999998
2883,179.0,2MASSW J2208136+292121,154,0.025773876,0.14489582999999998
2884,179.0,2MASSW J2208136+292121,154,0.025773876,0.14489582999999998
2885,179.0,2MASSW J2208136+292121,154,0.025773876,0.14489582999999998
2886,179.0,2MASSW J2208136+292121,154,0.025773876,0.14489582999999998
2887,179.0,2MASSW J2208136+292121,154,0.025773876,0.14489582999999998
2888,179.0,2MASSW J2208136+292121,154,0.025773876,0.14489582999999998
2889,179.0,2MASSW J2208136+292121,154,0.025773876,0.14489582999999998
2890,179.0,2MASSW J2208136+292121,154,0.025773876,0.14489582999999998
2891,179.0,2MASSW J2208136+292121,154,0.025773876,0.14489582999999998
2892,179.0,2MASSW J2208136+292121,154,0.025773876,0.14489582999999998
2893,179.0,2MASSW J2208136+292121,154,0.025773876,0.14489582999999998
2894,179.0,2MASSW J2208136+292121,154,0.025773876,0.14489582999999998
2895,179.0,2MASSW J2208136+292121,154,0.025773876,0.14489582999999998
2896,27.0,2MASS J02340093-6442068,155,0.01909176,0.16647606
2897,27.0,2MASS J02340093-6442068,155,0.01909176,0.16647606
2898,27.0,2MASS J02340093-6442068,155,0.01909176,0.16647606
2899,27.0,2MASS J02340093-6442068,155,0.01909176,0.16647606
2900,27.0,2MASS J02340093-6442068,155,0.01909176,0.16647606
2901,27.0,2MASS J02340093-6442068,155,0.01909176,0.16647606
2902,27.0,2MASS J02340093-6442068,155,0.01909176,0.16647606
2903,27.0,2MASS J02340093-6442068,155,0.01909176,0.16647606
2904,27.0,2MASS J02340093-6442068,155,0.01909176,0.16647606
2905,27.0,2MASS J02340093-6442068,155,0.01909176,0.16647606
2906,27.0,2MASS J02340093-6442068,155,0.01909176,0.16647606
2907,27.0,2MASS J02340093-6442068,155,0.01909176,0.16647606
2908,27.0,2MASS J02340093-6442068,155,0.01909176,0.16647606
2909,27.0,2MASS J02340093-6442068,155,0.01909176,0.16647606
2910,27.0,2MASS J02340093-6442068,155,0.01909176,0.16647606
2911,27.0,2MASS J02340093-6442068,155,0.01909176,0.16647606
2912,82.0,DENIS J081730.0-615520,16.1,0.042001872,0.09659721999999998
2913,82.0,DENIS J081730.0-615520,16.1,0.042001872,0.09659721999999998
2914,82.0,DENIS J081730.0-615520,16.1,0.042001872,0.09659721999999998
2915,82.0,DENIS J081730.0-615520,16.1,0.042001872,0.09659721999999998
2916,82.0,DENIS J081730.0-615520,16.1,0.042001872,0.09659721999999998
2917,82.0,DENIS J081730.0-615520,16.1,0.042001872,0.09659721999999998
2918,82.0,DENIS J081730.0-615520,16.1,0.042001872,0.09659721999999998
2919,82.0,DENIS J081730.0-615520,16.1,0.042001872,0.09659721999999998
2920,82.0,DENIS J081730.0-615520,16.1,0.042001872,0.09659721999999998
2921,82.0,DENIS J081730.0-615520,16.1,0.042001872,0.09659721999999998
2922,82.0,DENIS J081730.0-615520,16.1,0.042001872,0.09659721999999998
2923,82.0,DENIS J081730.0-615520,16.1,0.042001872,0.09659721999999998
2924,82.0,DENIS J081730.0-615520,16.1,0.042001872,0.09659721999999998
2925,82.0,DENIS J081730.0-615520,16.1,0.042001872,0.09659721999999998
2926,82.0,DENIS J081730.0-615520,16.1,0.042001872,0.09659721999999998
2927,82.0,DENIS J081730.0-615520,16.1,0.042001872,0.09659721999999998
2928,35.0,DEN 0255-4700,16.2,0.07636704,0.09968010999999999
2929,35.0,DEN 0255-4700,16.2,0.07636704,0.09968010999999999
2930,35.0,DEN 0255-4700,16.2,0.07636704,0.09968010999999999
2931,35.0,DEN 0255-4700,16.2,0.07636704,0.09968010999999999
2932,35.0,DEN 0255-4700,16.2,0.07636704,0.09968010999999999
2933,35.0,DEN 0255-4700,16.2,0.07636704,0.09968010999999999
2934,35.0,DEN 0255-4700,16.2,0.07636704,0.09968010999999999
2935,35.0,DEN 0255-4700,16.2,0.07636704,0.09968010999999999
2936,35.0,DEN 0255-4700,16.2,0.07636704,0.09968010999999999
2937,35.0,DEN 0255-4700,16.2,0.07636704,0.09968010999999999
2938,35.0,DEN 0255-4700,16.2,0.07636704,0.09968010999999999
2939,35.0,DEN 0255-4700,16.2,0.07636704,0.09968010999999999
2940,35.0,DEN 0255-4700,16.2,0.07636704,0.09968010999999999
2941,35.0,DEN 0255-4700,16.2,0.07636704,0.09968010999999999
2942,35.0,DEN 0255-4700,16.2,0.07636704,0.09968010999999999
2943,35.0,DEN 0255-4700,16.2,0.07636704,0.09968010999999999
2944,19.0,2MASSI J0117474-340325 [de],163,0.01909176,0.16647606
2945,109.0,Cha 110913-773444,163,0.007636704,0.18497339999999998
2946,19.0,2MASSI J0117474-340325 [de],163,0.01909176,0.16647606
2947,109.0,Cha 110913-773444,163,0.007636704,0.18497339999999998
2948,19.0,2MASSI J0117474-340325 [de],163,0.01909176,0.16647606
2949,109.0,Cha 110913-773444,163,0.007636704,0.18497339999999998
2950,19.0,2MASSI J0117474-340325 [de],163,0.01909176,0.16647606
2951,109.0,Cha 110913-773444,163,0.007636704,0.18497339999999998
2952,19.0,2MASSI J0117474-340325 [de],163,0.01909176,0.16647606
2953,109.0,Cha 110913-773444,163,0.007636704,0.18497339999999998
2954,19.0,2MASSI J0117474-340325 [de],163,0.01909176,0.16647606
2955,109.0,Cha 110913-773444,163,0.007636704,0.18497339999999998
2956,19.0,2MASSI J0117474-340325 [de],163,0.01909176,0.16647606
2957,109.0,Cha 110913-773444,163,0.007636704,0.18497339999999998
2958,19.0,2MASSI J0117474-340325 [de],163,0.01909176,0.16647606
2959,109.0,Cha 110913-773444,163,0.007636704,0.18497339999999998
2960,19.0,2MASSI J0117474-340325 [de],163,0.01909176,0.16647606
2961,109.0,Cha 110913-773444,163,0.007636704,0.18497339999999998
2962,19.0,2MASSI J0117474-340325 [de],163,0.01909176,0.16647606
2963,109.0,Cha 110913-773444,163,0.007636704,0.18497339999999998
2964,19.0,2MASSI J0117474-340325 [de],163,0.01909176,0.16647606
2965,109.0,Cha 110913-773444,163,0.007636704,0.18497339999999998
2966,19.0,2MASSI J0117474-340325 [de],163,0.01909176,0.16647606
2967,109.0,Cha 110913-773444,163,0.007636704,0.18497339999999998
2968,19.0,2MASSI J0117474-340325 [de],163,0.01909176,0.16647606
2969,109.0,Cha 110913-773444,163,0.007636704,0.18497339999999998
2970,19.0,2MASSI J0117474-340325 [de],163,0.01909176,0.16647606
2971,109.0,Cha 110913-773444,163,0.007636704,0.18497339999999998
2972,19.0,2MASSI J0117474-340325 [de],163,0.01909176,0.16647606
2973,109.0,Cha 110913-773444,163,0.007636704,0.18497339999999998
2974,19.0,2MASSI J0117474-340325 [de],163,0.01909176,0.16647606
2975,109.0,Cha 110913-773444,163,0.007636704,0.18497339999999998
2976,95.0,2MASS 0939−2448,17.4,0.030546816,0.09762484999999999
2977,95.0,2MASS 0939−2448,17.4,0.030546816,0.09762484999999999
2978,95.0,2MASS 0939−2448,17.4,0.030546816,0.09762484999999999
2979,95.0,2MASS 0939−2448,17.4,0.030546816,0.09762484999999999
2980,95.0,2MASS 0939−2448,17.4,0.030546816,0.09762484999999999
2981,95.0,2MASS 0939−2448,17.4,0.030546816,0.09762484999999999
2982,95.0,2MASS 0939−2448,17.4,0.030546816,0.09762484999999999
2983,95.0,2MASS 0939−2448,17.4,0.030546816,0.09762484999999999
2984,95.0,2MASS 0939−2448,17.4,0.030546816,0.09762484999999999
2985,95.0,2MASS 0939−2448,17.4,0.030546816,0.09762484999999999
2986,95.0,2MASS 0939−2448,17.4,0.030546816,0.09762484999999999
2987,95.0,2MASS 0939−2448,17.4,0.030546816,0.09762484999999999
2988,95.0,2MASS 0939−2448,17.4,0.030546816,0.09762484999999999
2989,95.0,2MASS 0939−2448,17.4,0.030546816,0.09762484999999999
2990,95.0,2MASS 0939−2448,17.4,0.030546816,0.09762484999999999
2991,95.0,2MASS 0939−2448,17.4,0.030546816,0.09762484999999999
2992,112.0,2MASS J11145133−2618235,18.2,0.031501404000000004,0.09865247999999999
2993,112.0,2MASS J11145133−2618235,18.2,0.031501404000000004,0.09865247999999999
2994,112.0,2MASS J11145133−2618235,18.2,0.031501404000000004,0.09865247999999999
2995,112.0,2MASS J11145133−2618235,18.2,0.031501404000000004,0.09865247999999999
2996,112.0,2MASS J11145133−2618235,18.2,0.031501404000000004,0.09865247999999999
2997,112.0,2MASS J11145133−2618235,18.2,0.031501404000000004,0.09865247999999999
2998,112.0,2MASS J11145133−2618235,18.2,0.031501404000000004,0.09865247999999999
2999,112.0,2MASS J11145133−2618235,18.2,0.031501404000000004,0.09865247999999999
3000,112.0,2MASS J11145133−2618235,18.2,0.031501404000000004,0.09865247999999999
3001,112.0,2MASS J11145133−2618235,18.2,0.031501404000000004,0.09865247999999999
3002,112.0,2MASS J11145133−2618235,18.2,0.031501404000000004,0.09865247999999999
3003,112.0,2MASS J11145133−2618235,18.2,0.031501404000000004,0.09865247999999999
3004,112.0,2MASS J11145133−2618235,18.2,0.031501404000000004,0.09865247999999999
3005,112.0,2MASS J11145133−2618235,18.2,0.031501404000000004,0.09865247999999999
3006,112.0,2MASS J11145133−2618235,18.2,0.031501404000000004,0.09865247999999999
3007,112.0,2MASS J11145133−2618235,18.2,0.031501404000000004,0.09865247999999999
3008,165.0,LSR J1835+3259,18.5,0.073503276,0.10995641
3009,165.0,LSR J1835+3259,18.5,0.073503276,0.10995641
3010,165.0,LSR J1835+3259,18.5,0.073503276,0.10995641
3011,165.0,LSR J1835+3259,18.5,0.073503276,0.10995641
3012,165.0,LSR J1835+3259,18.5,0.073503276,0.10995641
3013,165.0,LSR J1835+3259,18.5,0.073503276,0.10995641
3014,165.0,LSR J1835+3259,18.5,0.073503276,0.10995641
3015,165.0,LSR J1835+3259,18.5,0.073503276,0.10995641
3016,165.0,LSR J1835+3259,18.5,0.073503276,0.10995641
3017,165.0,LSR J1835+3259,18.5,0.073503276,0.10995641
3018,165.0,LSR J1835+3259,18.5,0.073503276,0.10995641
3019,165.0,LSR J1835+3259,18.5,0.073503276,0.10995641
3020,165.0,LSR J1835+3259,18.5,0.073503276,0.10995641
3021,165.0,LSR J1835+3259,18.5,0.073503276,0.10995641
3022,165.0,LSR J1835+3259,18.5,0.073503276,0.10995641
3023,165.0,LSR J1835+3259,18.5,0.073503276,0.10995641
3024,49.0,2MASS J04151954−0935066,18.6,0.028637640000000002,0.09762484999999999
3025,49.0,2MASS J04151954−0935066,18.6,0.028637640000000002,0.09762484999999999
3026,49.0,2MASS J04151954−0935066,18.6,0.028637640000000002,0.09762484999999999
3027,49.0,2MASS J04151954−0935066,18.6,0.028637640000000002,0.09762484999999999
3028,49.0,2MASS J04151954−0935066,18.6,0.028637640000000002,0.09762484999999999
3029,49.0,2MASS J04151954−0935066,18.6,0.028637640000000002,0.09762484999999999
3030,49.0,2MASS J04151954−0935066,18.6,0.028637640000000002,0.09762484999999999
3031,49.0,2MASS J04151954−0935066,18.6,0.028637640000000002,0.09762484999999999
3032,49.0,2MASS J04151954−0935066,18.6,0.028637640000000002,0.09762484999999999
3033,49.0,2MASS J04151954−0935066,18.6,0.028637640000000002,0.09762484999999999
3034,49.0,2MASS J04151954−0935066,18.6,0.028637640000000002,0.09762484999999999
3035,49.0,2MASS J04151954−0935066,18.6,0.028637640000000002,0.09762484999999999
3036,49.0,2MASS J04151954−0935066,18.6,0.028637640000000002,0.09762484999999999
3037,49.0,2MASS J04151954−0935066,18.6,0.028637640000000002,0.09762484999999999
3038,49.0,2MASS J04151954−0935066,18.6,0.028637640000000002,0.09762484999999999
3039,49.0,2MASS J04151954−0935066,18.6,0.028637640000000002,0.09762484999999999
3040,108.0,TWA 28,180,0.034365168,0.24560357
3041,108.0,TWA 28,180,0.034365168,0.24560357
3042,108.0,TWA 28,180,0.034365168,0.24560357
3043,108.0,TWA 28,180,0.034365168,0.24560357
3044,108.0,TWA 28,180,0.034365168,0.24560357
3045,108.0,TWA 28,180,0.034365168,0.24560357
3046,108.0,TWA 28,180,0.034365168,0.24560357
3047,108.0,TWA 28,180,0.034365168,0.24560357
3048,108.0,TWA 28,180,0.034365168,0.24560357
3049,108.0,TWA 28,180,0.034365168,0.24560357
3050,108.0,TWA 28,180,0.034365168,0.24560357
3051,108.0,TWA 28,180,0.034365168,0.24560357
3052,108.0,TWA 28,180,0.034365168,0.24560357
3053,108.0,TWA 28,180,0.034365168,0.24560357
3054,108.0,TWA 28,180,0.034365168,0.24560357
3055,108.0,TWA 28,180,0.034365168,0.24560357
3056,33.0,2MASS J02535980+3206373,184,0.06204822,0.19524969999999997
3057,33.0,2MASS J02535980+3206373,184,0.06204822,0.19524969999999997
3058,33.0,2MASS J02535980+3206373,184,0.06204822,0.19524969999999997
3059,33.0,2MASS J02535980+3206373,184,0.06204822,0.19524969999999997
3060,33.0,2MASS J02535980+3206373,184,0.06204822,0.19524969999999997
3061,33.0,2MASS J02535980+3206373,184,0.06204822,0.19524969999999997
3062,33.0,2MASS J02535980+3206373,184,0.06204822,0.19524969999999997
